id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_qual,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,mo_sold,yr_sold,sale_type,saleprice,total_baths,bsmt_finished,size_n_qual,bed_n_bath,fin_bsmt_fin_qual,bsmt_fin_n_ceiling,bsmt_finished_with_bath,bsmt_finished_with_halfbath,bsmt_size_fin_sf,overall_qual_cond
836,20,RL,82.0,12464,2,2,1,4,Corner,2,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,PConc,2,1,1,5,732.0,1,0.0,308.0,1040.0,GasA,2,1,SBrkr,1040,0,0,1040,1.0,0.0,1,0,3.0,1,2,6,8,0,0,Detchd,2000.0,1,2.0,1,3,168,0,0,0,0,Fall,2009,WD ,152000,2.0,732.0,5200,6.0,3660.0,1464.0,732.0,0.0,761280.0,25
8,120,RL,43.0,5005,2,3,2,4,Inside,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,PConc,2,1,1,5,263.0,1,0.0,1017.0,1280.0,GasA,3,1,SBrkr,1280,0,0,1280,0.0,0.0,2,0,2.0,1,2,5,8,0,0,Attchd,1992.0,2,2.0,1,3,0,82,0,0,144,Winter,2010,WD ,191500,2.0,263.0,10240,4.0,1315.0,526.0,0.0,0.0,336640.0,40
1704,60,RL,76.0,9591,2,4,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,2,PConc,3,1,3,1,0.0,1,0.0,1143.0,1143.0,GasA,3,1,SBrkr,1143,1330,0,2473,0.0,0.0,2,1,4.0,1,2,9,8,1,2,BuiltIn,2004.0,2,3.0,1,3,192,151,0,0,0,Fall,2007,WD ,317000,3.0,0.0,19784,12.0,0.0,0.0,0.0,0.0,0.0,40
2068,50,RL,70.0,6960,2,4,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,1.5Fin,7,8,1940,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,BrkTil,1,1,1,5,258.0,1,0.0,422.0,680.0,GasA,3,1,FuseA,798,504,0,1302,0.0,0.0,1,1,2.0,1,2,6,8,2,2,Attchd,1940.0,1,1.0,1,3,0,0,0,0,126,Summer,2007,WD ,165250,2.0,258.0,9114,4.0,1290.0,258.0,0.0,0.0,175440.0,56
1488,20,RL,75.0,9825,2,4,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,1,CBlock,1,1,1,3,609.0,1,0.0,483.0,1092.0,GasA,1,1,SBrkr,1092,0,0,1092,0.0,0.0,1,0,3.0,1,1,6,8,0,0,Attchd,1966.0,1,1.0,1,3,259,0,0,0,161,Spring,2008,COD,123000,1.0,609.0,5460,3.0,1827.0,609.0,0.0,0.0,665028.0,25
1391,20,RL,88.0,14175,2,4,4,4,Inside,3,Sawyer,PosA,Norm,1Fam,1Story,6,8,1956,1956,Gable,CompShg,HdBoard,HdBoard,None,0.0,1,CBlock,1,2,4,5,776.0,1,0.0,212.0,988.0,GasA,1,1,FuseA,1188,0,0,1188,1.0,0.0,1,0,1.0,1,1,4,8,1,1,Attchd,1956.0,1,2.0,1,3,102,89,231,0,0,Summer,2008,WD ,185000,2.0,776.0,7128,2.0,3880.0,776.0,776.0,0.0,766688.0,48
2633,20,RL,74.0,7400,2,4,4,4,Corner,3,NAmes,Artery,Norm,1Fam,1Story,7,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,CBlock,1,1,1,2,809.0,1,0.0,236.0,1045.0,GasA,2,1,SBrkr,1045,0,0,1045,1.0,0.0,1,0,3.0,1,1,6,8,0,0,Detchd,1962.0,1,2.0,1,3,0,0,0,0,0,Spring,2006,WD ,120000,2.0,809.0,7315,6.0,1618.0,809.0,809.0,0.0,845405.0,42
1872,20,RL,88.0,10738,2,3,4,4,Corner,3,NWAmes,Norm,Norm,1Fam,1Story,6,7,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,1,CBlock,1,1,1,5,792.0,1,0.0,301.0,1093.0,GasA,2,1,SBrkr,1093,0,0,1093,1.0,0.0,2,0,3.0,1,1,6,8,1,0,Attchd,1966.0,2,2.0,1,3,224,0,0,0,0,Fall,2007,WD ,158500,3.0,792.0,6558,9.0,3960.0,792.0,792.0,0.0,865656.0,42
1138,60,RL,65.0,8366,2,3,4,4,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,2,1,1,1,0.0,1,0.0,798.0,798.0,GasA,3,1,SBrkr,798,842,0,1640,0.0,0.0,2,1,3.0,1,2,6,8,0,0,Attchd,2004.0,2,2.0,1,3,138,45,0,0,0,Winter,2008,WD ,173000,3.0,0.0,9840,9.0,0.0,0.0,0.0,0.0,0.0,30
1899,90,RL,70.0,9842,2,4,4,4,FR2,3,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,1,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,1,1,SBrkr,1224,0,0,1224,0.0,0.0,2,0,2.0,2,1,6,8,0,0,CarPort,1962.0,1,2.0,1,3,0,0,0,0,0,Spring,2007,WD ,101800,2.0,0.0,4896,4.0,0.0,0.0,0.0,0.0,0.0,20
915,70,RL,60.0,7200,2,4,4,4,Inside,3,SWISU,Feedr,Norm,1Fam,2Story,7,9,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,PConc,2,2,1,5,350.0,4,210.0,0.0,560.0,GasA,3,1,SBrkr,575,560,0,1135,1.0,0.0,1,0,3.0,1,2,6,8,0,0,Detchd,1971.0,2,2.0,1,3,256,0,0,0,0,Spring,2009,WD ,155000,2.0,560.0,7945,6.0,2800.0,1120.0,560.0,0.0,313600.0,63
660,30,RL,60.0,10230,2,4,4,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,BrkTil,1,1,1,1,0.0,1,0.0,1054.0,1054.0,GasA,3,1,SBrkr,1078,0,0,1078,0.0,0.0,1,0,3.0,1,3,6,8,0,0,Detchd,1987.0,1,1.0,1,1,0,0,0,0,112,Winter,2009,WD ,125000,1.0,0.0,5390,3.0,0.0,0.0,0.0,0.0,0.0,35
2004,20,RM,52.0,8626,2,4,4,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,1.0,1,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,2,1,SBrkr,968,0,0,968,0.0,0.0,1,0,2.0,1,1,5,8,0,0,Attchd,1956.0,1,1.0,0,3,0,0,0,0,0,Spring,2007,WD ,104500,1.0,0.0,3872,2.0,0.0,0.0,0.0,0.0,0.0,24
443,60,RL,74.0,8834,2,4,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,216.0,2,PConc,3,1,1,5,1170.0,1,0.0,292.0,1462.0,GasA,3,1,SBrkr,1462,762,0,2224,1.0,0.0,2,1,4.0,1,3,10,8,1,2,Attchd,2004.0,3,3.0,1,3,184,0,0,0,0,Summer,2009,WD ,350000,4.0,1170.0,20016,16.0,5850.0,3510.0,1170.0,0.0,1710540.0,45
2627,90,RL,60.0,8544,2,4,4,4,Inside,3,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,None,0.0,1,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,2,0,FuseF,1040,0,0,1040,0.0,0.0,2,0,2.0,2,1,6,8,0,0,Detchd,1949.0,1,2.0,1,3,0,0,0,0,0,Summer,2006,WD ,93500,2.0,0.0,3120,4.0,0.0,0.0,0.0,0.0,0.0,12
1438,60,RL,68.0,9179,2,3,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,2,PConc,2,1,1,5,633.0,1,0.0,240.0,873.0,GasA,3,1,SBrkr,882,908,0,1790,1.0,0.0,2,1,3.0,1,2,7,8,0,0,Attchd,1999.0,2,2.0,1,3,0,88,0,0,0,Summer,2008,WD ,193000,4.0,633.0,12530,12.0,3165.0,1266.0,633.0,0.0,552609.0,35
1525,70,RL,79.0,11526,2,3,3,4,Inside,2,Crawfor,Norm,Norm,1Fam,2.5Fin,6,7,1922,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,BrkTil,3,1,1,1,0.0,1,0.0,588.0,588.0,GasA,0,1,SBrkr,1423,748,384,2555,0.0,0.0,2,0,3.0,1,1,11,7,1,2,Detchd,1993.0,3,2.0,1,3,431,0,0,0,0,Summer,2008,WD ,191000,2.0,0.0,15330,6.0,0.0,0.0,0.0,0.0,0.0,42
2644,30,RM,70.0,5684,2,4,4,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,6,8,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,BrkTil,1,1,1,1,0.0,1,0.0,813.0,813.0,GasA,3,1,FuseA,813,0,0,813,0.0,0.0,1,0,2.0,1,2,5,8,0,0,Detchd,1932.0,1,1.0,0,1,0,113,0,0,0,Summer,2006,WD ,110000,1.0,0.0,4878,2.0,0.0,0.0,0.0,0.0,0.0,48
866,60,RL,77.50488599348535,11885,2,4,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,2,PConc,2,1,3,5,990.0,1,0.0,309.0,1299.0,GasA,3,1,SBrkr,1299,573,0,1872,1.0,0.0,2,1,3.0,1,3,7,8,1,1,BuiltIn,2001.0,2,2.0,1,3,160,122,0,0,0,Fall,2009,WD ,261500,4.0,990.0,14976,12.0,4950.0,1980.0,990.0,0.0,1286010.0,40
620,20,RL,80.0,9600,2,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,MetalSd,MetalSd,None,0.0,1,CBlock,1,1,1,3,504.0,1,0.0,546.0,1050.0,GasA,2,1,SBrkr,1050,0,0,1050,0.0,0.0,1,0,2.0,1,1,5,8,0,0,Attchd,1956.0,1,1.0,1,3,0,0,0,0,0,Summer,2009,WD ,128900,1.0,504.0,5250,2.0,1512.0,504.0,0.0,0.0,529200.0,30
2451,60,RL,114.0,17242,2,3,4,4,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,9,5,1993,1994,Hip,CompShg,MetalSd,MetalSd,BrkFace,738.0,2,PConc,3,1,4,3,292.0,5,1393.0,48.0,1733.0,GasA,3,1,SBrkr,1933,1567,0,3500,1.0,0.0,3,1,4.0,1,3,11,8,1,1,Attchd,1993.0,2,3.0,1,3,870,86,0,0,210,Spring,2006,WD ,584500,5.0,1685.0,31500,20.0,5055.0,5055.0,1685.0,0.0,2920105.0,45
2186,20,RL,75.0,10215,2,4,3,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,1,PConc,1,1,1,5,492.0,1,0.0,372.0,864.0,GasA,3,1,SBrkr,948,0,0,948,0.0,0.0,1,0,3.0,1,1,5,8,0,0,Attchd,1954.0,1,1.0,1,3,0,0,0,0,0,Winter,2007,WD ,111000,1.0,492.0,3792,3.0,2460.0,492.0,0.0,0.0,425088.0,20
2025,50,RL,60.0,8550,2,4,4,4,Inside,3,BrkSide,RRAn,Norm,1Fam,1.5Fin,5,5,1926,1950,Gable,CompShg,HdBoard,HdBoard,None,0.0,1,PConc,0,1,1,1,0.0,1,0.0,750.0,750.0,GasA,1,1,SBrkr,960,356,0,1316,0.0,0.0,1,0,4.0,1,1,7,8,0,0,Detchd,1965.0,1,2.0,1,3,0,0,0,0,0,Fall,2007,ConLw,90000,1.0,0.0,6580,4.0,0.0,0.0,0.0,0.0,0.0,25
1916,60,RL,77.50488599348535,18450,2,3,4,4,Inside,3,NAmes,Norm,Norm,1Fam,2Story,6,5,1965,1979,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,113.0,1,CBlock,2,1,1,2,187.0,3,723.0,111.0,1021.0,GasA,1,1,SBrkr,1465,915,0,2380,0.0,0.0,2,1,3.0,1,1,7,2,1,-1,CarPort,1965.0,1,2.0,1,3,0,265,0,0,0,Summer,2007,WD ,129000,3.0,910.0,14280,9.0,1820.0,1820.0,0.0,0.0,929110.0,30
1542,20,RL,76.95297805642633,14778,2,3,1,4,CulDSac,3,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,2,CBlock,1,1,1,4,728.0,1,0.0,568.0,1296.0,GasA,3,1,SBrkr,1640,0,0,1640,1.0,0.0,1,0,3.0,1,2,7,8,1,2,Detchd,1993.0,1,2.0,1,3,108,0,0,216,0,Fall,2008,WD ,224000,2.0,728.0,9840,6.0,2912.0,728.0,728.0,0.0,943488.0,42
1163,160,FV,30.0,3180,2,4,4,4,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,PConc,2,1,1,5,390.0,1,0.0,210.0,600.0,GasA,3,1,SBrkr,600,600,0,1200,1.0,0.0,2,1,2.0,1,2,5,8,0,0,Detchd,2005.0,2,2.0,1,3,0,166,0,0,0,Spring,2008,WD ,165000,4.0,390.0,7200,8.0,1950.0,780.0,390.0,0.0,234000.0,30
205,70,RM,52.0,3068,2,4,4,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,6,8,1920,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,BrkTil,1,1,1,1,0.0,1,0.0,662.0,662.0,GasA,3,1,SBrkr,662,662,0,1324,0.0,1.0,1,0,3.0,1,1,6,8,0,0,Detchd,1920.0,1,1.0,1,3,0,0,112,0,0,Winter,2010,WD ,122000,2.0,0.0,7944,6.0,0.0,0.0,0.0,0.0,0.0,48
2261,20,RL,68.0,8298,2,3,2,4,Inside,3,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,0,0.0,2,PConc,2,1,3,5,583.0,1,0.0,963.0,1546.0,GasA,3,1,SBrkr,1564,0,0,1564,0.0,0.0,2,0,2.0,1,3,6,8,1,2,Attchd,2007.0,2,2.0,1,3,132,0,0,0,0,Summer,2007,New,267300,2.0,583.0,12512,4.0,2915.0,1166.0,0.0,0.0,901318.0,40
423,60,RL,104.0,13518,2,4,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,3,PConc,3,1,1,1,0.0,1,0.0,1926.0,1926.0,GasA,3,1,SBrkr,1966,1174,0,3140,0.0,0.0,3,1,4.0,1,3,11,8,2,2,BuiltIn,2009.0,3,3.0,1,3,144,78,0,0,0,Summer,2009,New,485000,4.0,0.0,28260,16.0,0.0,0.0,0.0,0.0,0.0,45
2687,50,RM,90.0,33120,2,1,4,4,Inside,3,OldTown,RRAn,Feedr,1Fam,1.5Fin,6,5,1962,1962,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,1,CBlock,1,1,1,1,0.0,1,0.0,1595.0,1595.0,GasA,1,1,SBrkr,1611,875,0,2486,0.0,0.0,2,0,5.0,1,1,8,8,1,2,Detchd,1962.0,1,2.0,1,3,0,0,0,0,0,Fall,2006,WD ,220000,2.0,0.0,14916,10.0,0.0,0.0,0.0,0.0,0.0,30
1436,60,RL,77.50488599348535,13142,2,3,4,4,Corner,3,CollgCr,PosN,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,128.0,1,PConc,2,1,1,5,688.0,1,0.0,176.0,864.0,GasA,3,1,SBrkr,872,899,0,1771,1.0,0.0,2,1,3.0,1,2,6,8,0,0,Attchd,1997.0,2,2.0,1,3,0,96,0,0,0,Summer,2008,WD ,215700,4.0,688.0,10626,12.0,3440.0,1376.0,688.0,0.0,594432.0,30
444,20,RL,107.0,11362,2,3,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,Stone,42.0,2,PConc,3,1,2,5,1039.0,1,0.0,797.0,1836.0,GasA,3,1,SBrkr,1836,0,0,1836,1.0,0.0,2,0,3.0,1,2,7,8,1,2,Attchd,2004.0,3,3.0,1,3,125,185,0,0,0,Spring,2009,WD ,280000,3.0,1039.0,14688,9.0,5195.0,3117.0,1039.0,0.0,1907604.0,40
1067,20,RL,92.0,10845,2,3,4,4,Corner,3,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,504.0,2,PConc,2,1,2,5,1149.0,1,0.0,454.0,1603.0,GasA,3,1,SBrkr,1575,0,0,1575,1.0,0.0,2,0,2.0,1,2,7,8,1,1,Attchd,2003.0,3,3.0,1,3,216,28,0,0,0,Summer,2008,WD ,284000,3.0,1149.0,12600,6.0,5745.0,2298.0,1149.0,0.0,1841847.0,40
2290,180,RM,21.0,1936,2,4,4,4,Inside,3,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,1,CBlock,2,1,3,4,131.0,5,499.0,0.0,630.0,GasA,2,1,SBrkr,630,0,0,630,1.0,0.0,1,0,1.0,1,1,3,8,0,0,0,0.0,0,0.0,0,3,0,0,0,0,0,Winter,2007,WD ,84500,2.0,630.0,2520,2.0,2520.0,1260.0,630.0,0.0,396900.0,24
168,20,RL,80.0,9760,2,4,4,4,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,218.0,1,CBlock,1,1,4,4,717.0,2,263.0,415.0,1395.0,GasA,1,1,SBrkr,1395,0,0,1395,1.0,0.0,1,0,2.0,1,1,7,7,1,1,Attchd,1963.0,2,2.0,1,3,657,0,113,0,240,Spring,2010,WD ,192000,2.0,980.0,8370,4.0,3920.0,980.0,980.0,0.0,1367100.0,42
2643,70,RM,66.0,3960,2,4,4,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,7,8,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,BrkTil,1,1,1,1,0.0,1,0.0,502.0,502.0,GasA,1,0,SBrkr,502,502,0,1004,0.0,0.0,1,0,2.0,1,2,5,8,1,-1,Detchd,1930.0,1,1.0,0,1,280,0,68,0,0,Summer,2006,WD ,105000,1.0,0.0,7028,2.0,0.0,0.0,0.0,0.0,0.0,56
2802,20,RL,70.0,9100,2,4,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,2,1,1,5,24.0,1,0.0,1836.0,1860.0,GasA,3,1,SBrkr,1836,0,0,1836,0.0,0.0,2,0,3.0,1,2,8,8,1,2,Attchd,2004.0,3,2.0,1,3,120,33,0,0,0,Fall,2006,WD ,216837,2.0,24.0,12852,6.0,120.0,48.0,0.0,0.0,44640.0,35
1224,20,RL,80.0,9600,2,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,203.0,0,CBlock,1,1,1,3,658.0,1,0.0,638.0,1296.0,GasA,1,1,SBrkr,1496,0,0,1496,0.0,0.0,2,0,3.0,1,2,6,8,0,0,Attchd,1960.0,2,2.0,1,3,0,22,0,0,0,Winter,2008,WD ,141500,2.0,658.0,7480,6.0,1974.0,658.0,0.0,0.0,852768.0,30
1382,20,RL,57.0,9764,2,3,4,4,FR2,3,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,CBlock,1,1,1,4,702.0,1,0.0,192.0,894.0,GasA,3,1,SBrkr,894,0,0,894,1.0,0.0,1,0,3.0,1,2,5,8,0,0,Attchd,1967.0,2,2.0,1,3,0,0,0,0,0,Spring,2008,WD ,130000,2.0,702.0,4470,6.0,2808.0,702.0,702.0,0.0,627588.0,35
853,20,RL,60.0,8430,2,4,2,4,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,136.0,1,CBlock,2,1,1,3,616.0,1,0.0,424.0,1040.0,GasA,1,1,SBrkr,1040,0,0,1040,0.0,0.0,2,0,3.0,1,1,5,8,0,0,0,0.0,0,0.0,0,3,0,0,0,0,0,Summer,2009,WD ,124000,2.0,616.0,5200,6.0,1848.0,1232.0,0.0,0.0,640640.0,25
2237,70,RM,50.0,9060,2,4,4,4,Inside,3,IDOTRR,Norm,Norm,1Fam,2Story,5,6,1923,1999,Gable,CompShg,Wd Sdng,Plywood,None,0.0,1,BrkTil,2,1,1,5,548.0,1,0.0,311.0,859.0,GasA,3,1,SBrkr,942,886,0,1828,0.0,0.0,2,0,3.0,1,2,6,8,0,0,Detchd,1964.0,1,2.0,1,3,174,0,212,0,0,Spring,2007,WD ,150909,2.0,548.0,9140,6.0,2740.0,1096.0,0.0,0.0,470732.0,30
2585,20,RL,66.0,12778,2,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1952,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,CBlock,1,1,1,5,658.0,1,0.0,350.0,1008.0,GasA,3,1,FuseA,1008,0,0,1008,1.0,0.0,1,0,2.0,1,1,4,8,0,0,Attchd,1952.0,2,1.0,1,3,0,154,0,0,0,Winter,2006,WD ,139500,2.0,658.0,5040,4.0,3290.0,658.0,658.0,0.0,663264.0,30
2193,20,RL,60.0,8172,2,4,2,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,WdShing,Plywood,None,0.0,1,CBlock,1,1,1,5,682.0,1,0.0,182.0,864.0,GasA,1,1,SBrkr,864,0,0,864,1.0,0.0,1,0,3.0,1,1,5,8,0,0,Detchd,1996.0,1,2.0,1,1,196,0,0,0,0,Fall,2007,COD,79275,2.0,682.0,3456,6.0,3410.0,682.0,682.0,0.0,589248.0,20
2262,20,RL,64.0,9037,2,3,2,4,Inside,3,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,2,PConc,2,1,3,5,428.0,1,0.0,1048.0,1476.0,GasA,3,1,SBrkr,1484,0,0,1484,0.0,0.0,2,0,2.0,1,3,6,8,1,2,Attchd,2006.0,2,2.0,1,3,120,33,0,0,0,Winter,2007,WD ,265900,2.0,428.0,11872,4.0,2140.0,856.0,0.0,0.0,631728.0,40
1528,30,RL,52.0,6292,2,4,3,4,Inside,3,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,BrkTil,2,1,2,3,384.0,1,0.0,384.0,768.0,GasA,1,0,SBrkr,790,0,0,790,0.0,0.0,1,0,2.0,1,1,4,8,0,0,Detchd,1925.0,1,1.0,0,3,0,141,0,0,0,Spring,2008,WD ,91000,1.0,384.0,4740,2.0,1152.0,768.0,0.0,0.0,294912.0,30
370,60,RL,85.0,11900,2,4,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,5,6,1977,1977,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,157.0,1,PConc,2,1,1,5,400.0,1,0.0,722.0,1122.0,GasA,3,1,SBrkr,946,988,0,1934,1.0,0.0,2,1,3.0,1,1,6,8,1,1,Attchd,1977.0,1,2.0,1,2,0,176,0,0,200,Summer,2009,WD ,185000,4.0,400.0,9670,12.0,2000.0,800.0,400.0,0.0,448800.0,30
2629,20,RL,70.0,7945,2,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,1,CBlock,1,1,1,5,179.0,4,506.0,465.0,1150.0,GasA,3,1,FuseA,1150,0,0,1150,1.0,0.0,1,0,3.0,1,1,6,8,0,0,Attchd,1959.0,2,1.0,1,3,0,0,0,0,0,Spring,2006,WD ,141000,2.0,685.0,5750,6.0,3425.0,685.0,685.0,0.0,787750.0,30
1703,60,RL,134.0,16659,2,3,4,4,Corner,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,2,1,1,1,0.0,1,0.0,1582.0,1582.0,GasA,3,1,SBrkr,1582,570,0,2152,0.0,0.0,2,1,3.0,1,2,7,8,1,2,Detchd,2007.0,1,2.0,1,3,0,368,0,0,0,Summer,2007,New,260116,3.0,0.0,17216,9.0,0.0,0.0,0.0,0.0,0.0,40
793,30,RL,50.0,9340,2,4,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,1,CBlock,1,1,1,3,344.0,1,0.0,328.0,672.0,GasA,1,1,SBrkr,672,0,0,672,1.0,0.0,1,0,2.0,1,1,4,8,0,0,Attchd,1941.0,1,1.0,1,1,0,113,0,0,0,Summer,2009,WD ,113000,2.0,344.0,2688,4.0,1032.0,344.0,344.0,0.0,231168.0,24
1429,80,RL,79.87301587301587,11454,2,2,4,4,Corner,3,SawyerW,Norm,Norm,1Fam,SLvl,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,302.0,2,PConc,2,1,4,5,770.0,1,0.0,631.0,1401.0,GasA,3,1,SBrkr,1511,0,0,1511,1.0,0.0,2,0,3.0,1,2,6,8,1,0,Attchd,1995.0,3,3.0,1,3,168,42,0,0,0,Winter,2008,WD ,225000,3.0,770.0,12088,9.0,3850.0,1540.0,770.0,0.0,1078770.0,40
648,30,RL,80.0,8480,2,4,4,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,CBlock,1,1,1,4,700.0,1,0.0,93.0,793.0,GasA,1,1,SBrkr,793,0,0,793,1.0,0.0,1,0,2.0,1,0,4,8,0,0,Detchd,1945.0,1,1.0,1,3,0,0,0,0,0,Summer,2009,WD ,113000,2.0,700.0,3965,4.0,2800.0,700.0,700.0,0.0,555100.0,30
